ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
479,7/21/2020,8/2/2020,7/28/2020,20245,SO62566,$8.99 
479,7/21/2020,8/2/2020,7/28/2020,25972,SO62569,$8.99 
535,7/21/2020,8/2/2020,7/28/2020,11808,SO62547,$24.99 
539,7/21/2020,8/2/2020,7/28/2020,11287,SO62544,$24.99 
539,7/21/2020,8/2/2020,7/28/2020,23422,SO62565,$24.99 
539,7/21/2020,8/2/2020,7/28/2020,20484,SO62574,$24.99 
539,7/21/2020,8/2/2020,7/28/2020,20399,SO62575,$24.99 
231,7/21/2020,8/2/2020,7/28/2020,20245,SO62566,$49.99 
231,7/21/2020,8/2/2020,7/28/2020,24055,SO62577,$49.99 
237,7/21/2020,8/2/2020,7/28/2020,25756,SO62563,$49.99 
597,7/21/2020,8/2/2020,7/28/2020,19173,SO62536,$539.99 
604,7/21/2020,8/2/2020,7/28/2020,22873,SO62573,$539.99 
606,7/21/2020,8/2/2020,7/28/2020,23264,SO62571,$539.99 
606,7/21/2020,8/2/2020,7/28/2020,23268,SO62572,$539.99 
491,7/21/2020,8/2/2020,7/28/2020,16709,SO62535,$53.99 
488,7/21/2020,8/2/2020,7/28/2020,13249,SO62568,$53.99 
488,7/21/2020,8/2/2020,7/28/2020,24044,SO62578,$53.99 
490,7/21/2020,8/2/2020,7/28/2020,19173,SO62536,$53.99 
490,7/21/2020,8/2/2020,7/28/2020,25978,SO62570,$53.99 
467,7/21/2020,8/2/2020,7/28/2020,24265,SO62548,$24.49 
463,7/21/2020,8/2/2020,7/28/2020,25756,SO62563,$24.49 
465,7/21/2020,8/2/2020,7/28/2020,17183,SO62562,$24.49 
363,7/21/2020,8/2/2020,7/28/2020,13619,SO62567,"$2,294.99 "
576,7/21/2020,8/2/2020,7/28/2020,17183,SO62562,"$2,384.07 "
576,7/21/2020,8/2/2020,7/28/2020,25756,SO62563,"$2,384.07 "
576,7/21/2020,8/2/2020,7/28/2020,25972,SO62569,"$2,384.07 "
576,7/21/2020,8/2/2020,7/28/2020,25978,SO62570,"$2,384.07 "
563,7/21/2020,8/2/2020,7/28/2020,13249,SO62568,"$2,384.07 "
573,7/21/2020,8/2/2020,7/28/2020,11461,SO62580,"$2,384.07 "
477,7/21/2020,8/2/2020,7/28/2020,17183,SO62562,$4.99 
380,7/21/2020,8/2/2020,7/28/2020,28901,SO62539,"$2,443.35 "
374,7/21/2020,8/2/2020,7/28/2020,20245,SO62566,"$2,443.35 "
378,7/21/2020,8/2/2020,7/28/2020,16429,SO62540,"$2,443.35 "
386,7/21/2020,8/2/2020,7/28/2020,24055,SO62577,"$1,120.49 "
388,7/21/2020,8/2/2020,7/28/2020,20484,SO62574,"$1,120.49 "
388,7/21/2020,8/2/2020,7/28/2020,24044,SO62578,"$1,120.49 "
390,7/21/2020,8/2/2020,7/28/2020,20399,SO62575,"$1,120.49 "
390,7/21/2020,8/2/2020,7/28/2020,24050,SO62579,"$1,120.49 "
581,7/21/2020,8/2/2020,7/28/2020,23422,SO62565,"$1,700.99 "
583,7/21/2020,8/2/2020,7/28/2020,17548,SO62576,"$1,700.99 "
473,7/21/2020,8/2/2020,7/28/2020,14995,SO62537,$63.50 
590,7/21/2020,8/2/2020,7/28/2020,16201,SO62541,$769.49 
567,7/21/2020,8/2/2020,7/28/2020,14984,SO62561,$742.35 
577,7/21/2020,8/2/2020,7/28/2020,26974,SO62564,"$1,214.85 "
594,7/21/2020,8/2/2020,7/28/2020,14995,SO62537,$564.99 
483,7/21/2020,8/2/2020,7/28/2020,12054,SO62550,$120 
487,7/21/2020,8/2/2020,7/28/2020,16201,SO62541,$54.99 
540,7/21/2020,8/2/2020,7/28/2020,16429,SO62540,$32.60 
540,7/21/2020,8/2/2020,7/28/2020,24265,SO62548,$32.60 
540,7/21/2020,8/2/2020,7/28/2020,12054,SO62550,$32.60 
477,7/21/2020,8/2/2020,7/28/2020,21273,SO62553,$4.99 
477,7/21/2020,8/2/2020,7/28/2020,20862,SO62538,$4.99 
540,7/21/2020,8/2/2020,7/28/2020,13185,SO62551,$32.60 
484,7/21/2020,8/2/2020,7/28/2020,24016,SO62558,$7.95 
484,7/21/2020,8/2/2020,7/28/2020,13535,SO62559,$7.95 
484,7/21/2020,8/2/2020,7/28/2020,25972,SO62569,$7.95 
541,7/21/2020,8/2/2020,7/28/2020,11276,SO62546,$28.99 
541,7/21/2020,8/2/2020,7/28/2020,11566,SO62557,$28.99 
541,7/21/2020,8/2/2020,7/28/2020,24016,SO62558,$28.99 
541,7/21/2020,8/2/2020,7/28/2020,13535,SO62559,$28.99 
541,7/21/2020,8/2/2020,7/28/2020,26974,SO62564,$28.99 
538,7/21/2020,8/2/2020,7/28/2020,19220,SO62545,$21.49 
538,7/21/2020,8/2/2020,7/28/2020,23268,SO62572,$21.49 
536,7/21/2020,8/2/2020,7/28/2020,16619,SO62532,$29.99 
536,7/21/2020,8/2/2020,7/28/2020,16201,SO62541,$29.99 
536,7/21/2020,8/2/2020,7/28/2020,17348,SO62549,$29.99 
536,7/21/2020,8/2/2020,7/28/2020,11724,SO62552,$29.99 
537,7/21/2020,8/2/2020,7/28/2020,21175,SO62533,$35 
537,7/21/2020,8/2/2020,7/28/2020,12569,SO62556,$35 
537,7/21/2020,8/2/2020,7/28/2020,11330,SO62560,$35 
478,7/21/2020,8/2/2020,7/28/2020,21273,SO62553,$9.99 
485,7/21/2020,8/2/2020,7/28/2020,14995,SO62537,$21.98 
485,7/21/2020,8/2/2020,7/28/2020,16201,SO62541,$21.98 
485,7/21/2020,8/2/2020,7/28/2020,13483,SO62555,$21.98 
485,7/21/2020,8/2/2020,7/28/2020,13619,SO62567,$21.98 
529,7/21/2020,8/2/2020,7/28/2020,16429,SO62540,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,11185,SO62543,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,11287,SO62544,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,19220,SO62545,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,24265,SO62548,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,23422,SO62565,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,23268,SO62572,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,20484,SO62574,$3.99 
529,7/21/2020,8/2/2020,7/28/2020,20399,SO62575,$3.99 
480,7/21/2020,8/2/2020,7/28/2020,11287,SO62544,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,19220,SO62545,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,11724,SO62552,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,22983,SO62554,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,24016,SO62558,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,13535,SO62559,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,23268,SO62572,$2.29 
480,7/21/2020,8/2/2020,7/28/2020,20484,SO62574,$2.29 
485,7/22/2020,8/3/2020,7/29/2020,15114,SO62589,$21.98 
477,7/22/2020,8/3/2020,7/29/2020,21421,SO62598,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,21460,SO62599,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,18405,SO62600,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,21082,SO62605,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,16247,SO62609,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,13516,SO62611,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,14596,SO62617,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,13590,SO62624,$4.99 
477,7/22/2020,8/3/2020,7/29/2020,13605,SO62625,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,11902,SO62581,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,11755,SO62583,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,15957,SO62601,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,20070,SO62602,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,15858,SO62603,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,22304,SO62606,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,14504,SO62610,$4.99 
528,7/22/2020,8/3/2020,7/29/2020,13631,SO62622,$4.99 
530,7/22/2020,8/3/2020,7/29/2020,25490,SO62608,$4.99 
217,7/22/2020,8/3/2020,7/29/2020,21421,SO62598,$34.99 
222,7/22/2020,8/3/2020,7/29/2020,15710,SO62587,$34.99 
222,7/22/2020,8/3/2020,7/29/2020,21082,SO62605,$34.99 
222,7/22/2020,8/3/2020,7/29/2020,20527,SO62614,$34.99 
222,7/22/2020,8/3/2020,7/29/2020,20496,SO62615,$34.99 
214,7/22/2020,8/3/2020,7/29/2020,20070,SO62602,$34.99 
214,7/22/2020,8/3/2020,7/29/2020,13631,SO62622,$34.99 
225,7/22/2020,8/3/2020,7/29/2020,18211,SO62585,$8.99 
225,7/22/2020,8/3/2020,7/29/2020,27677,SO62590,$8.99 
225,7/22/2020,8/3/2020,7/29/2020,11091,SO62597,$8.99 
225,7/22/2020,8/3/2020,7/29/2020,21082,SO62605,$8.99 
225,7/22/2020,8/3/2020,7/29/2020,16247,SO62609,$8.99 
225,7/22/2020,8/3/2020,7/29/2020,13312,SO62613,$8.99 
479,7/22/2020,8/3/2020,7/29/2020,13590,SO62624,$8.99 
479,7/22/2020,8/3/2020,7/29/2020,13605,SO62625,$8.99 
535,7/22/2020,8/3/2020,7/29/2020,11902,SO62581,$24.99 
539,7/22/2020,8/3/2020,7/29/2020,15710,SO62587,$24.99 
234,7/22/2020,8/3/2020,7/29/2020,21082,SO62605,$49.99 
231,7/22/2020,8/3/2020,7/29/2020,21421,SO62598,$49.99 
228,7/22/2020,8/3/2020,7/29/2020,15710,SO62587,$49.99 
228,7/22/2020,8/3/2020,7/29/2020,13312,SO62613,$49.99 
584,7/22/2020,8/3/2020,7/29/2020,22782,SO62623,$539.99 
584,7/22/2020,8/3/2020,7/29/2020,27514,SO62627,$539.99 
489,7/22/2020,8/3/2020,7/29/2020,27677,SO62590,$53.99 
488,7/22/2020,8/3/2020,7/29/2020,11091,SO62597,$53.99 
361,7/22/2020,8/3/2020,7/29/2020,15114,SO62589,"$2,294.99 "
361,7/22/2020,8/3/2020,7/29/2020,14572,SO62618,"$2,294.99 "
363,7/22/2020,8/3/2020,7/29/2020,15685,SO62588,"$2,294.99 "
363,7/22/2020,8/3/2020,7/29/2020,13631,SO62622,"$2,294.99 "
359,7/22/2020,8/3/2020,7/29/2020,12441,SO62616,"$2,294.99 "
359,7/22/2020,8/3/2020,7/29/2020,15567,SO62619,"$2,294.99 "
359,7/22/2020,8/3/2020,7/29/2020,13622,SO62621,"$2,294.99 "
574,7/22/2020,8/3/2020,7/29/2020,11892,SO62626,"$2,384.07 "
575,7/22/2020,8/3/2020,7/29/2020,13590,SO62624,"$2,384.07 "
573,7/22/2020,8/3/2020,7/29/2020,13605,SO62625,"$2,384.07 "
357,7/22/2020,8/3/2020,7/29/2020,14596,SO62617,"$2,319.99 "
357,7/22/2020,8/3/2020,7/29/2020,14394,SO62620,"$2,319.99 "
380,7/22/2020,8/3/2020,7/29/2020,20527,SO62614,"$2,443.35 "
380,7/22/2020,8/3/2020,7/29/2020,20496,SO62615,"$2,443.35 "
583,7/22/2020,8/3/2020,7/29/2020,15710,SO62587,"$1,700.99 "
595,7/22/2020,8/3/2020,7/29/2020,14966,SO62586,$564.99 
486,7/22/2020,8/3/2020,7/29/2020,15957,SO62601,$159 
540,7/22/2020,8/3/2020,7/29/2020,25283,SO62594,$32.60 
540,7/22/2020,8/3/2020,7/29/2020,24821,SO62595,$32.60 
540,7/22/2020,8/3/2020,7/29/2020,24962,SO62596,$32.60 
540,7/22/2020,8/3/2020,7/29/2020,11091,SO62597,$32.60 
484,7/22/2020,8/3/2020,7/29/2020,24821,SO62595,$7.95 
484,7/22/2020,8/3/2020,7/29/2020,15942,SO62612,$7.95 
484,7/22/2020,8/3/2020,7/29/2020,15567,SO62619,$7.95 
541,7/22/2020,8/3/2020,7/29/2020,27303,SO62607,$28.99 
538,7/22/2020,8/3/2020,7/29/2020,19626,SO62582,$21.49 
538,7/22/2020,8/3/2020,7/29/2020,27677,SO62590,$21.49 
538,7/22/2020,8/3/2020,7/29/2020,26483,SO62591,$21.49 
538,7/22/2020,8/3/2020,7/29/2020,26271,SO62592,$21.49 
538,7/22/2020,8/3/2020,7/29/2020,11200,SO62593,$21.49 
538,7/22/2020,8/3/2020,7/29/2020,22782,SO62623,$21.49 
536,7/22/2020,8/3/2020,7/29/2020,22304,SO62606,$29.99 
537,7/22/2020,8/3/2020,7/29/2020,14504,SO62610,$35 
537,7/22/2020,8/3/2020,7/29/2020,13631,SO62622,$35 
478,7/22/2020,8/3/2020,7/29/2020,21421,SO62598,$9.99 
478,7/22/2020,8/3/2020,7/29/2020,21460,SO62599,$9.99 
478,7/22/2020,8/3/2020,7/29/2020,16247,SO62609,$9.99 
478,7/22/2020,8/3/2020,7/29/2020,13516,SO62611,$9.99 
478,7/22/2020,8/3/2020,7/29/2020,14596,SO62617,$9.99 
485,7/22/2020,8/3/2020,7/29/2020,15685,SO62588,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,18411,SO62604,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,16247,SO62609,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,15942,SO62612,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,13312,SO62613,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,14596,SO62617,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,14572,SO62618,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,15567,SO62619,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,14394,SO62620,$21.98 
485,7/22/2020,8/3/2020,7/29/2020,13622,SO62621,$21.98 
529,7/22/2020,8/3/2020,7/29/2020,19626,SO62582,$3.99 
529,7/22/2020,8/3/2020,7/29/2020,15710,SO62587,$3.99 
529,7/22/2020,8/3/2020,7/29/2020,26483,SO62591,$3.99 
529,7/22/2020,8/3/2020,7/29/2020,25283,SO62594,$3.99 
529,7/22/2020,8/3/2020,7/29/2020,11091,SO62597,$3.99 
529,7/22/2020,8/3/2020,7/29/2020,22782,SO62623,$3.99 
480,7/22/2020,8/3/2020,7/29/2020,11902,SO62581,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,11755,SO62583,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,19100,SO62584,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,26271,SO62592,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,25283,SO62594,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,24821,SO62595,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,15858,SO62603,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,22304,SO62606,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,25490,SO62608,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,14504,SO62610,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,12441,SO62616,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,15567,SO62619,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,14394,SO62620,$2.29 
480,7/22/2020,8/3/2020,7/29/2020,22782,SO62623,$2.29 
463,7/23/2020,8/4/2020,7/30/2020,14016,SO62634,$24.49 
477,7/23/2020,8/4/2020,7/30/2020,15691,SO62642,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,28059,SO62645,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,17530,SO62650,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,16950,SO62662,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,11344,SO62668,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,20444,SO62671,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,29168,SO62680,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,16873,SO62685,$4.99 
477,7/23/2020,8/4/2020,7/30/2020,23325,SO62694,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,25054,SO62631,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,14965,SO62639,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,22269,SO62648,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,15508,SO62651,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,23284,SO62652,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,15090,SO62654,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,21079,SO62656,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,17707,SO62657,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,19514,SO62658,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,12136,SO62660,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,13920,SO62661,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,14510,SO62663,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,14448,SO62666,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,14421,SO62667,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,13633,SO62677,$4.99 
528,7/23/2020,8/4/2020,7/30/2020,13139,SO62678,$4.99 
530,7/23/2020,8/4/2020,7/30/2020,28059,SO62645,$4.99 
530,7/23/2020,8/4/2020,7/30/2020,28577,SO62646,$4.99 
530,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,$4.99 
217,7/23/2020,8/4/2020,7/30/2020,25492,SO62640,$34.99 
217,7/23/2020,8/4/2020,7/30/2020,15508,SO62651,$34.99 
217,7/23/2020,8/4/2020,7/30/2020,20401,SO62686,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,25054,SO62631,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,23284,SO62652,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,19514,SO62658,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,14448,SO62666,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,13633,SO62677,$34.99 
222,7/23/2020,8/4/2020,7/30/2020,12154,SO62683,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,15691,SO62642,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,22269,SO62648,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,12136,SO62660,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,13114,SO62676,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,17561,SO62687,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,26992,SO62689,$34.99 
214,7/23/2020,8/4/2020,7/30/2020,11893,SO62693,$34.99 
225,7/23/2020,8/4/2020,7/30/2020,12927,SO62628,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,15020,SO62637,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,15691,SO62642,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,12985,SO62643,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,19514,SO62658,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,29168,SO62680,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,24685,SO62681,$8.99 
225,7/23/2020,8/4/2020,7/30/2020,26992,SO62689,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,28059,SO62645,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,11344,SO62668,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,20444,SO62671,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,29168,SO62680,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,16873,SO62685,$8.99 
479,7/23/2020,8/4/2020,7/30/2020,23325,SO62694,$8.99 
481,7/23/2020,8/4/2020,7/30/2020,14421,SO62667,$8.99 
482,7/23/2020,8/4/2020,7/30/2020,11893,SO62693,$8.99 
535,7/23/2020,8/4/2020,7/30/2020,14965,SO62639,$24.99 
535,7/23/2020,8/4/2020,7/30/2020,17707,SO62657,$24.99 
539,7/23/2020,8/4/2020,7/30/2020,25492,SO62640,$24.99 
539,7/23/2020,8/4/2020,7/30/2020,28984,SO62644,$24.99 
539,7/23/2020,8/4/2020,7/30/2020,20804,SO62655,$24.99 
539,7/23/2020,8/4/2020,7/30/2020,25214,SO62675,$24.99 
539,7/23/2020,8/4/2020,7/30/2020,20401,SO62686,$24.99 
234,7/23/2020,8/4/2020,7/30/2020,14034,SO62635,$49.99 
234,7/23/2020,8/4/2020,7/30/2020,14072,SO62636,$49.99 
234,7/23/2020,8/4/2020,7/30/2020,17530,SO62650,$49.99 
234,7/23/2020,8/4/2020,7/30/2020,16950,SO62662,$49.99 
234,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,$49.99 
228,7/23/2020,8/4/2020,7/30/2020,20444,SO62671,$49.99 
600,7/23/2020,8/4/2020,7/30/2020,14965,SO62639,$539.99 
584,7/23/2020,8/4/2020,7/30/2020,16873,SO62685,$539.99 
584,7/23/2020,8/4/2020,7/30/2020,23325,SO62694,$539.99 
604,7/23/2020,8/4/2020,7/30/2020,22864,SO62684,$539.99 
604,7/23/2020,8/4/2020,7/30/2020,26992,SO62689,$539.99 
604,7/23/2020,8/4/2020,7/30/2020,22471,SO62690,$539.99 
489,7/23/2020,8/4/2020,7/30/2020,20264,SO62670,$53.99 
489,7/23/2020,8/4/2020,7/30/2020,14348,SO62692,$53.99 
490,7/23/2020,8/4/2020,7/30/2020,24054,SO62688,$53.99 
467,7/23/2020,8/4/2020,7/30/2020,15928,SO62641,$24.49 
467,7/23/2020,8/4/2020,7/30/2020,17194,SO62653,$24.49 
467,7/23/2020,8/4/2020,7/30/2020,12136,SO62660,$24.49 
467,7/23/2020,8/4/2020,7/30/2020,16873,SO62685,$24.49 
467,7/23/2020,8/4/2020,7/30/2020,14348,SO62692,$24.49 
477,7/23/2020,8/4/2020,7/30/2020,15928,SO62641,$4.99 
463,7/23/2020,8/4/2020,7/30/2020,22269,SO62648,$24.49 
463,7/23/2020,8/4/2020,7/30/2020,11344,SO62668,$24.49 
463,7/23/2020,8/4/2020,7/30/2020,20445,SO62672,$24.49 
465,7/23/2020,8/4/2020,7/30/2020,17530,SO62650,$24.49 
465,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,$24.49 
361,7/23/2020,8/4/2020,7/30/2020,14510,SO62663,"$2,294.99 "
361,7/23/2020,8/4/2020,7/30/2020,13139,SO62678,"$2,294.99 "
363,7/23/2020,8/4/2020,7/30/2020,14448,SO62666,"$2,294.99 "
363,7/23/2020,8/4/2020,7/30/2020,13114,SO62676,"$2,294.99 "
359,7/23/2020,8/4/2020,7/30/2020,14585,SO62664,"$2,294.99 "
359,7/23/2020,8/4/2020,7/30/2020,13633,SO62677,"$2,294.99 "
564,7/23/2020,8/4/2020,7/30/2020,17191,SO62669,"$2,384.07 "
574,7/23/2020,8/4/2020,7/30/2020,11898,SO62691,"$2,384.07 "
563,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,"$2,384.07 "
575,7/23/2020,8/4/2020,7/30/2020,24685,SO62681,"$2,384.07 "
575,7/23/2020,8/4/2020,7/30/2020,11893,SO62693,"$2,384.07 "
561,7/23/2020,8/4/2020,7/30/2020,11344,SO62668,"$2,384.07 "
561,7/23/2020,8/4/2020,7/30/2020,12154,SO62683,"$2,384.07 "
353,7/23/2020,8/4/2020,7/30/2020,15691,SO62642,"$2,319.99 "
353,7/23/2020,8/4/2020,7/30/2020,12902,SO62665,"$2,319.99 "
353,7/23/2020,8/4/2020,7/30/2020,14421,SO62667,"$2,319.99 "
357,7/23/2020,8/4/2020,7/30/2020,15928,SO62641,"$2,319.99 "
372,7/23/2020,8/4/2020,7/30/2020,20445,SO62672,"$2,443.35 "
380,7/23/2020,8/4/2020,7/30/2020,20444,SO62671,"$2,443.35 "
380,7/23/2020,8/4/2020,7/30/2020,17352,SO62673,"$2,443.35 "
378,7/23/2020,8/4/2020,7/30/2020,20610,SO62674,"$2,443.35 "
388,7/23/2020,8/4/2020,7/30/2020,24054,SO62688,"$1,120.49 "
382,7/23/2020,8/4/2020,7/30/2020,25214,SO62675,"$1,120.49 "
390,7/23/2020,8/4/2020,7/30/2020,20401,SO62686,"$1,120.49 "
474,7/23/2020,8/4/2020,7/30/2020,13140,SO62633,$69.99 
474,7/23/2020,8/4/2020,7/30/2020,28640,SO62649,$69.99 
475,7/23/2020,8/4/2020,7/30/2020,13621,SO62632,$69.99 
475,7/23/2020,8/4/2020,7/30/2020,14348,SO62692,$69.99 
580,7/23/2020,8/4/2020,7/30/2020,20264,SO62670,"$1,700.99 "
581,7/23/2020,8/4/2020,7/30/2020,21669,SO62638,"$1,700.99 "
581,7/23/2020,8/4/2020,7/30/2020,17561,SO62687,"$1,700.99 "
582,7/23/2020,8/4/2020,7/30/2020,25492,SO62640,"$1,700.99 "
471,7/23/2020,8/4/2020,7/30/2020,18306,SO62630,$63.50 
473,7/23/2020,8/4/2020,7/30/2020,28059,SO62645,$63.50 
472,7/23/2020,8/4/2020,7/30/2020,25054,SO62631,$63.50 
590,7/23/2020,8/4/2020,7/30/2020,14348,SO62692,$769.49 
585,7/23/2020,8/4/2020,7/30/2020,29168,SO62680,$742.35 
560,7/23/2020,8/4/2020,7/30/2020,25436,SO62679,"$1,214.85 "
486,7/23/2020,8/4/2020,7/30/2020,15090,SO62654,$159 
487,7/23/2020,8/4/2020,7/30/2020,17194,SO62653,$54.99 
487,7/23/2020,8/4/2020,7/30/2020,13139,SO62678,$54.99 
540,7/23/2020,8/4/2020,7/30/2020,14016,SO62634,$32.60 
540,7/23/2020,8/4/2020,7/30/2020,24290,SO62647,$32.60 
540,7/23/2020,8/4/2020,7/30/2020,20445,SO62672,$32.60 
484,7/23/2020,8/4/2020,7/30/2020,13920,SO62661,$7.95 
484,7/23/2020,8/4/2020,7/30/2020,22864,SO62684,$7.95 
541,7/23/2020,8/4/2020,7/30/2020,25436,SO62679,$28.99 
541,7/23/2020,8/4/2020,7/30/2020,26057,SO62682,$28.99 
538,7/23/2020,8/4/2020,7/30/2020,24456,SO62629,$21.49 
538,7/23/2020,8/4/2020,7/30/2020,22864,SO62684,$21.49 
538,7/23/2020,8/4/2020,7/30/2020,22471,SO62690,$21.49 
536,7/23/2020,8/4/2020,7/30/2020,22269,SO62648,$29.99 
536,7/23/2020,8/4/2020,7/30/2020,21079,SO62656,$29.99 
536,7/23/2020,8/4/2020,7/30/2020,19514,SO62658,$29.99 
537,7/23/2020,8/4/2020,7/30/2020,11019,SO62659,$35 
537,7/23/2020,8/4/2020,7/30/2020,12136,SO62660,$35 
537,7/23/2020,8/4/2020,7/30/2020,13920,SO62661,$35 
537,7/23/2020,8/4/2020,7/30/2020,14510,SO62663,$35 
537,7/23/2020,8/4/2020,7/30/2020,14448,SO62666,$35 
537,7/23/2020,8/4/2020,7/30/2020,14421,SO62667,$35 
537,7/23/2020,8/4/2020,7/30/2020,13633,SO62677,$35 
537,7/23/2020,8/4/2020,7/30/2020,13139,SO62678,$35 
478,7/23/2020,8/4/2020,7/30/2020,15928,SO62641,$9.99 
478,7/23/2020,8/4/2020,7/30/2020,15691,SO62642,$9.99 
478,7/23/2020,8/4/2020,7/30/2020,17194,SO62653,$9.99 
478,7/23/2020,8/4/2020,7/30/2020,16950,SO62662,$9.99 
478,7/23/2020,8/4/2020,7/30/2020,12902,SO62665,$9.99 
485,7/23/2020,8/4/2020,7/30/2020,18306,SO62630,$21.98 
485,7/23/2020,8/4/2020,7/30/2020,17194,SO62653,$21.98 
485,7/23/2020,8/4/2020,7/30/2020,16950,SO62662,$21.98 
485,7/23/2020,8/4/2020,7/30/2020,14585,SO62664,$21.98 
